Date Changed,User,Event
"Sep 14, 2023, 3:55 pm Central Daylight Time","Strata Cloud Accountants","Matched Deposit of $199.20 to Sgt. Peppers Hot Sauces "
"Sep 14, 2023, 3:55 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $146.66 "
"Sep 14, 2023, 3:55 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for Storepoint for $99.15"
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for Iah Parking Ecopark for $27.00"
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for The Chicago Hotel for $279.48"
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Added Vendor The Chicago Hotel "
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $500.00 to Google "
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $288.12 to Google "
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $16.31 to Google "
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $500.00 to Google "
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $698.51 to Google "
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $500.00 to Google "
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $500.00 to Google "
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $500.00 to Google "
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $500.00 to Google "
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $120.57 to Google "
"Sep 14, 2023, 3:54 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $500.00 to Google "
"Sep 14, 2023, 3:52 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $5707.14 to Shopify "
"Sep 14, 2023, 3:52 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $32.54 to Shopify "
"Sep 14, 2023, 3:52 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for Mailchimp for $41.58"
"Sep 14, 2023, 3:51 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for Paypal for $204.67"
"Sep 14, 2023, 3:51 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for Zendesk Sell for $111.93"
"Sep 14, 2023, 3:51 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for The Hartford for $983.60"
"Sep 14, 2023, 3:50 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for Lyft for $16.67"
"Sep 14, 2023, 3:50 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for USPS for $100.00"
"Sep 14, 2023, 3:50 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for USPS for $100.00"
"Sep 14, 2023, 3:49 pm Central Daylight Time","Strata Cloud Accountants","Matched Bill Payment (Check) to Unishippers for $183.73"
"Sep 14, 2023, 3:49 pm Central Daylight Time","Strata Cloud Accountants","Added Bill Payment (Check) to Unishippers for $183.73"
"Sep 14, 2023, 3:49 pm Central Daylight Time","Strata Cloud Accountants","Matched Bill Payment (Check) to Unishippers for $692.82"
"Sep 14, 2023, 3:49 pm Central Daylight Time","Strata Cloud Accountants","Added Bill Payment (Check) to Unishippers for $692.82"
"Sep 14, 2023, 3:49 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for Slack for $81.24"
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for Shopify for $552.06"
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for Shopify for $485.01"
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for Shopify for $3.06"
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for Shopify for $5.78"
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Matched Bill Payment (Check) to Melio for $30.00"
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Added Bill Payment (Check) to Melio for $30.00"
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $173.06 "
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $433.63 "
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $841.36 "
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for BlueVine Capital Inc. for $623.76"
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for BlueVine Capital Inc. for $1455.43"
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for BlueVine Capital Inc. for $2079.18"
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for BlueVine Capital Inc. for $706.93"
"Sep 14, 2023, 3:48 pm Central Daylight Time","Strata Cloud Accountants","Recorded expense for BlueVine Capital Inc. for $582.18"
"Sep 14, 2023, 3:47 pm Central Daylight Time","Strata Cloud Accountants","Matched Transfer for $694.80"
"Sep 14, 2023, 3:47 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $125.84 "
"Sep 14, 2023, 3:47 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $30.83 "
"Sep 14, 2023, 3:47 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $275.10 "
"Sep 14, 2023, 3:47 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $105.11 "
"Sep 14, 2023, 3:47 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $125.84 "
"Sep 14, 2023, 3:47 pm Central Daylight Time","Strata Cloud Accountants","Completed Deposit of $112.02 "
"Sep 14, 2023, 3:46 pm Central Daylight Time","Strata Cloud Accountants","Completed Transfer for $694.80"
"Sep 14, 2023, 3:34 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Chase Bank-3 "
"Sep 14, 2023, 3:34 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Chase Bank-3 "
"Sep 14, 2023, 3:34 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Chase Bank-3 "
"Sep 14, 2023, 3:34 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Chase Bank-3 "
"Sep 14, 2023, 3:33 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for American Express Corporate or Personal Credit Card (US) "
"Sep 14, 2023, 3:33 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Capital One - Credit Cards-1 "
"Sep 14, 2023, 3:33 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Intuit "
"Sep 14, 2023, 3:33 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Chase Bank-3 "
"Sep 14, 2023, 3:33 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Chase Bank-3 "
"Sep 14, 2023, 3:33 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Chase Bank-3 "
"Sep 14, 2023, 3:33 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Chase Bank-3 "
"Sep 14, 2023, 3:32 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for American Express Corporate or Personal Credit Card (US) "
"Sep 14, 2023, 3:32 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Intuit "
"Sep 14, 2023, 3:32 pm Central Daylight Time","Online Banking Administration","Manually updated Online Banking accounts for Capital One - Credit Cards-1 "
"Sep 14, 2023, 3:32 pm Central Daylight Time","Strata Cloud Accountants","Signed In. "
"Sep 14, 2023, 2:53 pm Central Daylight Time","Strata Cloud Accountants","Added Journal Entry No. Gusto "
"Sep 14, 2023, 2:11 pm Central Daylight Time","Jeremiah Tallerine","Emailed Invoice No. 9339 for Little Kitchen HTX for $172.24"
"Sep 14, 2023, 2:11 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9339 for Little Kitchen HTX for $172.24"
"Sep 14, 2023, 2:11 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9339 for Little Kitchen HTX for $172.24"
"Sep 14, 2023, 2:10 pm Central Daylight Time","Jeremiah Tallerine","Signed In. "
"Sep 14, 2023, 11:51 am Central Daylight Time","Ryan Harcourt","Signed Out. "
"Sep 14, 2023, 10:45 am Central Daylight Time","Ryan Harcourt","Signed In. "
"Sep 14, 2023, 10:34 am Central Daylight Time","Jeremiah Tallerine","Signed In. "
"Sep 14, 2023, 10:02 am Central Daylight Time","Robert Vople","Signed In. "
"Sep 14, 2023, 10:02 am Central Daylight Time","Robert Vople","Signed In. "
"Sep 14, 2023, 9:47 am Central Daylight Time","Strata Cloud Accountants","Signed In. "
"Sep 14, 2023, 8:58 am Central Daylight Time","Jeremiah Tallerine","Signed In. "
"Sep 14, 2023, 8:32 am Central Daylight Time","Strata Cloud Accountants","Edited expense for $2300.00"
"Sep 14, 2023, 8:27 am Central Daylight Time","Strata Cloud Accountants","Signed In. "
"Sep 13, 2023, 9:40 pm Central Daylight Time","System Administration","Completed Deposit of $199.20 to Sgt. Peppers Hot Sauces "
"Sep 13, 2023, 8:12 pm Central Daylight Time","System Administration","Applied Payment to Sgt. Peppers Hot Sauces for $199.20"
"Sep 13, 2023, 6:12 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9337 for Orv’s Farm Market for $1365.12"
"Sep 13, 2023, 6:12 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9337 for Orv’s Farm Market for $1365.12"
"Sep 13, 2023, 6:11 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9341 for UNFI for $5522.40"
"Sep 13, 2023, 6:11 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9341 for UNFI for $4983.84"
"Sep 13, 2023, 6:10 pm Central Daylight Time","Jeremiah Tallerine","Created Invoice No. 9341 for UNFI for $4983.84"
"Sep 13, 2023, 6:10 pm Central Daylight Time","Jeremiah Tallerine","Added Product or Service [PJMM-35] Pineapple & Jalapeño Margarita Mix / 35oz "
"Sep 13, 2023, 6:09 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9340 for Heatonist for $6865.76"
"Sep 13, 2023, 6:07 pm Central Daylight Time","Jeremiah Tallerine","Created Invoice No. 9340 for Heatonist for $6511.32"
"Sep 13, 2023, 5:48 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9339 for Little Kitchen HTX for $172.24"
"Sep 13, 2023, 5:47 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9339 for Little Kitchen HTX for $172.24"
"Sep 13, 2023, 5:47 pm Central Daylight Time","Jeremiah Tallerine","Edited Customer Little Kitchen HTX "
"Sep 13, 2023, 5:47 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9339 for Little Kitchen HTX for $172.24"
"Sep 13, 2023, 5:46 pm Central Daylight Time","Jeremiah Tallerine","Created Invoice No. 9339 for Little Kitchen HTX for $210.24"
"Sep 13, 2023, 5:45 pm Central Daylight Time","Jeremiah Tallerine","Added Customer Little Kitchen HTX "
"Sep 13, 2023, 5:00 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9338 for KeHE Distributors LLC for $29013.12"
"Sep 13, 2023, 4:37 pm Central Daylight Time","Spencer Gamache","Signed In. "
"Sep 13, 2023, 4:37 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9338 for KeHE Distributors LLC for $29013.12"
"Sep 13, 2023, 4:36 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9338 for KeHE Distributors LLC for $29013.12"
"Sep 13, 2023, 4:34 pm Central Daylight Time","Jeremiah Tallerine","Created Invoice No. 9338 for KeHE Distributors LLC for $29013.12"
"Sep 13, 2023, 4:34 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9337 for Orv's Shell for $1365.12"
"Sep 13, 2023, 4:33 pm Central Daylight Time","Jeremiah Tallerine","Signed In. "
"Sep 13, 2023, 4:33 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9337 for Orv's Shell for $1365.12"
"Sep 13, 2023, 4:32 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9337 for Orv's Shell for $1365.12"
"Sep 13, 2023, 4:32 pm Central Daylight Time","Jeremiah Tallerine","Created Invoice No. 9337 for Orv's Shell for $1365.12"
"Sep 13, 2023, 4:31 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9336 for Sarl Sauce Piquante France for $10166.40"
"Sep 13, 2023, 4:31 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9336 for Sarl Sauce Piquante France for $10166.40"
"Sep 13, 2023, 4:30 pm Central Daylight Time","Jeremiah Tallerine","Edited Invoice No. 9336 for Sarl Sauce Piquante France for $10878.40"
"Sep 13, 2023, 4:26 pm Central Daylight Time","Jeremiah Tallerine","Signed In. "
"Sep 13, 2023, 4:26 pm Central Daylight Time","Jeremiah Tallerine","Created Invoice No. 9336 for Sarl Sauce Piquante France for $10166.40"
"Sep 13, 2023, 3:11 pm Central Daylight Time","Jeremiah Tallerine","Applied Payment No. 81869 to Thorp Fruit and Antique Mall for $1092.19"
"Sep 13, 2023, 2:34 pm Central Daylight Time","Strata Cloud Accountants","Edited Deposit of $0.14 "
"Sep 13, 2023, 2:34 pm Central Daylight Time","Strata Cloud Accountants","Edited Deposit of $0.15 "
"Sep 13, 2023, 2:34 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9198 for Ace Hardware | Yorkville for $550.44"
"Sep 13, 2023, 2:34 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9154 for ULINE for $15951.60"
"Sep 13, 2023, 2:33 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9270 for Spec's Liquor Stores for $1620.00"
"Sep 13, 2023, 2:33 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9224 for KeHE Distributors LLC for $1782.00"
"Sep 13, 2023, 2:33 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9275 for KeHE Distributors LLC for $3273.84"
"Sep 13, 2023, 2:33 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9224 for KeHE Distributors LLC for $1782.00"
"Sep 13, 2023, 2:32 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9228 for Whole Foods Market | Corporate:Whole Foods Market | El Paso for $35.94"
"Sep 13, 2023, 2:32 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9270 for Spec's Liquor Stores for $1620.00"
"Sep 13, 2023, 2:32 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9275 for KeHE Distributors LLC for $3273.84"
"Sep 13, 2023, 2:32 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9224 for KeHE Distributors LLC for $1782.00"
"Sep 13, 2023, 2:31 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9217 for UNFI for $6292.80"
"Sep 13, 2023, 2:31 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9200 for UNFI for $2158.92"
"Sep 13, 2023, 2:31 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9156 for UNFI for $3686.40"
"Sep 13, 2023, 2:31 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9223 for Heat Hot Sauce Shop for $2197.01"
"Sep 13, 2023, 2:31 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9199 for Thorp Fruit and Antique Mall for $1092.19"
"Sep 13, 2023, 2:31 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9271 for Hot Shots Distribution for $10669.97"
"Sep 13, 2023, 2:29 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9223 for Heat Hot Sauce Shop for $2197.01"
"Sep 13, 2023, 2:29 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9199 for Thorp Fruit and Antique Mall for $1092.19"
"Sep 13, 2023, 2:29 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9198 for Ace Hardware | Yorkville for $550.44"
"Sep 13, 2023, 2:29 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9137 for The Butchery Quality Meats | Del Mar for $479.53"
"Sep 13, 2023, 2:29 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9091 for The Cupboard for $354.76"
"Sep 13, 2023, 2:29 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9219 for KeHE Distributors LLC for $10133.64"
"Sep 13, 2023, 2:29 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9233 for Marshalls for $2280.00"
"Sep 13, 2023, 2:28 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9232 for TJ Maxx for $306.00"
"Sep 13, 2023, 2:28 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9231 for TJ Maxx for $930.00"
"Sep 13, 2023, 2:28 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9230 for TJ Maxx for $300.00"
"Sep 13, 2023, 2:28 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9229 for TJ Maxx for $810.00"
"Sep 13, 2023, 2:28 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9226 for TJ Maxx for $600.00"
"Sep 13, 2023, 2:28 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9225 for Food Movers, Inc. for $17241.66"
"Sep 13, 2023, 2:28 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9201 for Heatsupply for $13626.72"
"Sep 13, 2023, 2:27 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9271 for Hot Shots Distribution for $10669.97"
"Sep 13, 2023, 2:27 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9223 for Heat Hot Sauce Shop for $2197.01"
"Sep 13, 2023, 2:27 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9206 for Jamie Wilson PCII CCC | Aramark for $305.28"
"Sep 13, 2023, 2:27 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9198 for Ace Hardware | Yorkville for $550.44"
"Sep 13, 2023, 2:27 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9137 for The Butchery Quality Meats | Del Mar for $479.53"
"Sep 13, 2023, 2:27 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9091 for The Cupboard for $354.76"
"Sep 13, 2023, 2:27 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9225 for Food Movers, Inc. for $17241.66"
"Sep 13, 2023, 2:27 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9201 for Heatsupply for $13626.72"
"Sep 13, 2023, 2:26 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9271 for Hot Shots Distribution for $10669.97"
"Sep 13, 2023, 2:26 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9275 for KeHE Distributors LLC for $3273.84"
"Sep 13, 2023, 2:26 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9221 for KeHE Distributors LLC for $1708.20"
"Sep 13, 2023, 2:26 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9219 for KeHE Distributors LLC for $10133.64"
"Sep 13, 2023, 2:26 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9157 for Heatonist for $1188.00"
"Sep 13, 2023, 2:25 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9225 for Food Movers, Inc. for $17241.66"
"Sep 13, 2023, 2:25 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9201 for Heatsupply for $13626.72"
"Sep 13, 2023, 2:24 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9223 for Heat Hot Sauce Shop for $2197.01"
"Sep 13, 2023, 2:24 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9199 for Thorp Fruit and Antique Mall for $1092.19"
"Sep 13, 2023, 2:24 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9198 for Ace Hardware | Yorkville for $550.44"
"Sep 13, 2023, 2:24 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9137 for The Butchery Quality Meats | Del Mar for $479.53"
"Sep 13, 2023, 2:23 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9227 for Whole Foods Market | Corporate:Whole Foods Market | El Paso for $79.44"
"Sep 13, 2023, 2:23 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9271 for Hot Shots Distribution for $10669.97"
"Sep 13, 2023, 2:23 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9275 for KeHE Distributors LLC for $3273.84"
"Sep 13, 2023, 2:23 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9221 for KeHE Distributors LLC for $1708.20"
"Sep 13, 2023, 2:23 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9220 for KeHE Distributors LLC for $2059.72"
"Sep 13, 2023, 2:23 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9219 for KeHE Distributors LLC for $10133.64"
"Sep 13, 2023, 2:22 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9274 for UNFI for $795.20"
"Sep 13, 2023, 2:20 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9201 for Heatsupply for $13626.72"
"Sep 13, 2023, 2:19 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9223 for Heat Hot Sauce Shop for $2197.01"
"Sep 13, 2023, 2:19 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9206 for Jamie Wilson PCII CCC | Aramark for $305.28"
"Sep 13, 2023, 2:19 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9199 for Thorp Fruit and Antique Mall for $1092.19"
"Sep 13, 2023, 2:19 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9198 for Ace Hardware | Yorkville for $550.44"
"Sep 13, 2023, 2:19 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9137 for The Butchery Quality Meats | Del Mar for $479.53"
"Sep 13, 2023, 2:17 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9271 for Hot Shots Distribution for $10669.97"
"Sep 13, 2023, 2:17 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9275 for KeHE Distributors LLC for $3273.84"
"Sep 13, 2023, 2:17 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9221 for KeHE Distributors LLC for $1708.20"
"Sep 13, 2023, 2:17 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9271 for Hot Shots Distribution for $10669.97"
"Sep 13, 2023, 2:16 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9223 for Heat Hot Sauce Shop for $2197.01"
"Sep 13, 2023, 2:16 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9205 for Old Agness Store for $135.00"
"Sep 13, 2023, 2:16 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9199 for Thorp Fruit and Antique Mall for $1092.19"
"Sep 13, 2023, 2:16 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9198 for Ace Hardware | Yorkville for $550.44"
"Sep 13, 2023, 2:16 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9137 for The Butchery Quality Meats | Del Mar for $479.53"
"Sep 13, 2023, 2:16 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9225 for Food Movers, Inc. for $17241.66"
"Sep 13, 2023, 2:16 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9201 for Heatsupply for $13626.72"
"Sep 13, 2023, 2:15 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9222 for KeHE Distributors LLC for $4827.24"
"Sep 13, 2023, 2:15 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9219 for KeHE Distributors LLC for $10133.64"
"Sep 13, 2023, 2:15 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9271 for Hot Shots Distribution for $10669.97"
"Sep 13, 2023, 2:15 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9273 for UNFI for $763.20"
"Sep 13, 2023, 2:15 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9137 for The Butchery Quality Meats | Del Mar for $479.53"
"Sep 13, 2023, 2:15 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9091 for The Cupboard for $354.76"
"Sep 13, 2023, 2:14 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9223 for Heat Hot Sauce Shop for $2197.01"
"Sep 13, 2023, 2:14 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9206 for Jamie Wilson PCII CCC | Aramark for $305.28"
"Sep 13, 2023, 2:14 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9205 for Old Agness Store for $135.00"
"Sep 13, 2023, 2:14 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9199 for Thorp Fruit and Antique Mall for $1092.19"
"Sep 13, 2023, 2:14 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9198 for Ace Hardware | Yorkville for $550.44"
"Sep 13, 2023, 2:14 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9137 for The Butchery Quality Meats | Del Mar for $479.53"
"Sep 13, 2023, 2:13 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9222 for KeHE Distributors LLC for $4827.24"
"Sep 13, 2023, 2:13 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9219 for KeHE Distributors LLC for $10133.64"
"Sep 13, 2023, 2:13 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9225 for Food Movers, Inc. for $17241.66"
"Sep 13, 2023, 2:13 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9271 for Hot Shots Distribution for $10669.97"
"Sep 13, 2023, 2:11 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9223 for Heat Hot Sauce Shop for $2197.01"
"Sep 13, 2023, 2:11 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9205 for Old Agness Store for $135.00"
"Sep 13, 2023, 2:11 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9198 for Ace Hardware | Yorkville for $550.44"
"Sep 13, 2023, 2:11 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9271 for Hot Shots Distribution for $10669.97"
"Sep 13, 2023, 2:10 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9205 for Old Agness Store for $135.00"
"Sep 13, 2023, 2:10 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9198 for Ace Hardware | Yorkville for $550.44"
"Sep 13, 2023, 2:09 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9201 for Heatsupply for $13626.72"
"Sep 13, 2023, 1:59 pm Central Daylight Time","Jeremiah Tallerine","Signed In. "
"Sep 13, 2023, 1:47 pm Central Daylight Time","Strata Cloud Accountants","Edited Invoice No. 9223 for Heat Hot Sauce Shop for $2197.01"
